# k	cb	gl	xy
2.910000000000000000e+02	1.262526542009648978e+01	1.302731564414794434e+02	5.589987238736508601e+01
2.920000000000000000e+02	1.451028907347571562e-01	1.475953429245696613e+00	7.452550688402034273e-01
2.930000000000000000e+02	2.801847718293635214e-01	2.683971028237170042e+00	1.159296249359002218e+00
2.940000000000000000e+02	2.035346358354592269e+02	1.951699284800926762e+03	8.131999644768428652e+02
2.950000000000000000e+02	1.450991788882850519e-01	1.475980919785494061e+00	7.452502690811282360e-01
2.960000000000000000e+02	2.732333859181224067e-01	2.679231392931488820e+00	1.154950954531229312e+00
2.970000000000000000e+02	1.802974318896000057e+02	1.878156209729939064e+03	7.878158330905283719e+02
2.980000000000000000e+02	1.451067936695286942e-01	1.475982543470904851e+00	7.452556010582189749e-01
2.990000000000000000e+02	1.792764673821650723e-01	2.112745124062285651e+00	9.714124016398960615e-01
3.000000000000000000e+02	9.512811849402430653e+01	8.702127096601243466e+02	3.929408902225436577e+02
3.010000000000000000e+02	1.451045464076022584e-01	1.475930320184213773e+00	7.452559741628341783e-01
3.020000000000000000e+02	1.321457572236727218e-01	1.188785308921717299e+00	6.628785857483170396e-01
3.030000000000000000e+02	8.599089423817818378e-01	7.969284473812635383e+00	3.507099889549715410e+00
3.040000000000000000e+02	1.535836140729102128e-01	1.737489898490743201e+00	8.726657929385168710e-01
3.050000000000000000e+02	1.405811662586059496e-01	1.379620590742894448e+00	7.093834197713412282e-01
3.060000000000000000e+02	1.262507830983534518e+01	1.302720191059582930e+02	5.589912350749622760e+01
3.070000000000000000e+02	1.451607892655827070e-01	1.476327418168765560e+00	7.453746011431146012e-01
3.080000000000000000e+02	1.264562122514037712e-01	1.304148926068576797e+00	7.882895997525591891e-01
3.090000000000000000e+02	1.405811662586059774e-01	1.379620590742894892e+00	7.093834197713415612e-01
3.100000000000000000e+02	1.262507830983533630e+01	1.302720191059582930e+02	5.589912350749619208e+01
3.110000000000000000e+02	1.451607892655827348e-01	1.476327418168764893e+00	7.453746011431148233e-01
3.120000000000000000e+02	2.801841476000472286e-01	2.683966087099065145e+00	1.159292011106327847e+00
3.130000000000000000e+02	2.035346698788290496e+02	1.951699297548429740e+03	8.131997963826183877e+02
3.140000000000000000e+02	1.451633430623560372e-01	1.476264945671644790e+00	7.453183842121230418e-01
3.150000000000000000e+02	2.732390110352488910e-01	2.679235265478803640e+00	1.154952855941252965e+00
3.160000000000000000e+02	1.802974325183429016e+02	1.878156551630415606e+03	7.878157890001295982e+02
3.170000000000000000e+02	1.451680416996308509e-01	1.476308055984264067e+00	7.453364290454579377e-01
3.180000000000000000e+02	1.793106917291159563e-01	2.113026352303751576e+00	9.714537489394410308e-01
3.190000000000000000e+02	9.512810196281562014e+01	8.702122880838356878e+02	3.929407944827104870e+02
3.200000000000000000e+02	1.451664130107370720e-01	1.476290299223969038e+00	7.453717369059060793e-01
3.210000000000000000e+02	1.321566230324691671e-01	1.189094032123781064e+00	6.628037649420672750e-01
3.220000000000000000e+02	8.305664573868468681e-01	7.969630330062754453e+00	3.507437960297506319e+00
3.230000000000000000e+02	1.536238212662542346e-01	1.737195382622984008e+00	8.725298589578387443e-01
3.240000000000000000e+02	1.409037935601288316e-01	1.382252802101330280e+00	7.090522957456135700e-01
3.250000000000000000e+02	1.299939593773629376e+01	1.290533979863324703e+02	5.589142282581717325e+01
3.260000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675364071e-01
3.270000000000000000e+02	1.261149182003863667e-01	1.304192184895223372e+00	7.851795769883558318e-01
3.280000000000000000e+02	1.409037935601288316e-01	1.382252802101329836e+00	7.090522957456137920e-01
3.290000000000000000e+02	1.299939593773629021e+01	1.290533979863323850e+02	5.589142282581715193e+01
3.300000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675365182e-01
3.310000000000000000e+02	2.801801223368509675e-01	2.683902099398800534e+00	1.159251074977063256e+00
3.320000000000000000e+02	2.035348922313066851e+02	1.951698797220148435e+03	8.131976683516808180e+02
3.330000000000000000e+02	1.457983553825178136e-01	1.479787320970419762e+00	7.462261910098419992e-01
3.340000000000000000e+02	2.732951629391890402e-01	2.679292783765391039e+00	1.154965636264004392e+00
3.350000000000000000e+02	1.802974388201171223e+02	1.878159970776614273e+03	7.878151727492640930e+02
3.360000000000000000e+02	1.457985934423750574e-01	1.479864860452722253e+00	7.462560799027433411e-01
3.370000000000000000e+02	1.796493933833972489e-01	2.115837872677191367e+00	9.719291321820500151e-01
3.380000000000000000e+02	9.512793310657987433e+01	8.702079713736732174e+02	3.929398372587586437e+02
3.390000000000000000e+02	1.458049737225477760e-01	1.479839333502040111e+00	7.462456406213299198e-01
3.400000000000000000e+02	1.322202373766649675e-01	1.192309154341213207e+00	6.617613587566514299e-01
3.410000000000000000e+02	8.600117083900766790e-01	8.129352411751339602e+00	3.510910716004941534e+00
3.420000000000000000e+02	1.538934493753313926e-01	1.736108835360903324e+00	8.709635740872948562e-01
3.430000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194119910e-01
3.440000000000000000e+02	1.317481499759076158e+01	1.202107821192573738e+02	5.585754510317012489e+01
3.450000000000000000e+02	1.478927803294053378e-01	1.500185433125243550e+00	7.519116446613650639e-01
3.460000000000000000e+02	1.245139152604603366e-01	1.306287106294920619e+00	7.723376335067057008e-01
3.470000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194121020e-01
3.480000000000000000e+02	1.317481499759076335e+01	1.202107821192573169e+02	5.585754510317010357e+01
3.490000000000000000e+02	1.478927803294053378e-01	1.500185433125243106e+00	7.519116446613650639e-01
3.500000000000000000e+02	2.801694280074716326e-01	2.683692976559668431e+00	1.159100959918230256e+00
3.510000000000000000e+02	2.030977219825630300e+02	1.951696020613886958e+03	8.131884402619673438e+02
3.520000000000000000e+02	1.478989591838641982e-01	1.500171242701261676e+00	7.518917696668985240e-01
3.530000000000000000e+02	2.735321989840444057e-01	2.679587692884085381e+00	1.155056199088611901e+00
3.540000000000000000e+02	1.802974671435607377e+02	1.878175170093093357e+03	7.878123679325581179e+02
3.550000000000000000e+02	1.479028097924657281e-01	1.500288703345266761e+00	7.519173499495429569e-01
3.560000000000000000e+02	1.812671415750143900e-01	2.129775586108118457e+00	9.741811515119572773e-01
3.570000000000000000e+02	9.512719202940914442e+01	8.701893165973432360e+02	3.929354592195599025e+02
3.580000000000000000e+02	1.478961401230814154e-01	1.500205379039407649e+00	7.519031065995023244e-01
3.590000000000000000e+02	1.327994137777288031e-01	1.211820538951459136e+00	6.556470398884320927e-01
3.600000000000000000e+02	8.832286536561825274e-01	8.130368121478586119e+00	3.525688126181179438e+00
3.610000000000000000e+02	1.548005322379138460e-01	1.735947844991859945e+00	8.656827826515499646e-01
3.620000000000000000e+02	1.430283358531590499e-01	1.421632310568094137e+00	7.069920806379536016e-01
3.630000000000000000e+02	1.323386378684158160e+01	1.303811832522753207e+02	5.671928907431929190e+01
3.640000000000000000e+02	1.505028794734598330e-01	1.530347549864351286e+00	7.618682788268067441e-01
3.650000000000000000e+02	1.238418745383856739e-01	1.304126408421994565e+00	7.597489753989338235e-01
3.660000000000000000e+02	1.430283358531590499e-01	1.421632310568093915e+00	7.069920806379534906e-01
3.670000000000000000e+02	1.323386378684158515e+01	1.303811832522752070e+02	5.671928907431929190e+01
3.680000000000000000e+02	1.505028794734598607e-01	1.530347549864351953e+00	7.618682788268068551e-01
3.690000000000000000e+02	2.801711528620028924e-01	2.683661702019570328e+00	1.159039247204282308e+00
3.700000000000000000e+02	2.030988606714078628e+02	1.951692821617939217e+03	8.131768616610124809e+02
3.710000000000000000e+02	1.505070810993111574e-01	1.530431041417221305e+00	7.618680610205549320e-01
3.720000000000000000e+02	2.738475080207998791e-01	2.680059169663659979e+00	1.155316396223744491e+00
3.730000000000000000e+02	1.802975032723607569e+02	1.878194176381499119e+03	7.878088995039410065e+02
3.740000000000000000e+02	1.504950844876173088e-01	1.530463206103951590e+00	7.618777924595366846e-01
3.750000000000000000e+02	1.832119769114207430e-01	2.148403193108947118e+00	9.773784634538154048e-01
3.760000000000000000e+02	8.336774038829895517e+01	8.701661641030010514e+02	3.929300474193292985e+02
3.770000000000000000e+02	1.504971654267710512e-01	1.530385390098551124e+00	7.618587312579427895e-01
3.780000000000000000e+02	1.331106368584175914e-01	1.244942239384516647e+00	6.493860907462083443e-01
3.790000000000000000e+02	8.503853292636316397e-01	8.154792049251947006e+00	3.451260422256001270e+00
3.800000000000000000e+02	1.558427359450420269e-01	1.744212180546741875e+00	8.611077345628491697e-01
3.810000000000000000e+02	1.405554105094757866e-01	1.379437722336254390e+00	7.093915005953094211e-01
3.820000000000000000e+02	1.346260253530464297e+02	1.295258559959205741e+03	5.565651861041857273e+02
3.830000000000000000e+02	1.451028907347571839e-01	1.475953429245696613e+00	7.452550688402032053e-01
3.840000000000000000e+02	1.264936307215350497e-01	1.304120450598902359e+00	7.886221550119898449e-01
3.850000000000000000e+02	1.405554105094757866e-01	1.379437722336254613e+00	7.093915005953095321e-01
3.860000000000000000e+02	1.346260253530464297e+02	1.295258559959205741e+03	5.565651861041859547e+02
3.870000000000000000e+02	1.451028907347571562e-01	1.475953429245696613e+00	7.452550688402034273e-01
3.880000000000000000e+02	2.801847718293635214e-01	2.683971028237170042e+00	1.159296249359002218e+00
3.890000000000000000e+02	2.035559362670374185e+03	1.951983368190982583e+04	8.725755120751593495e+03
3.900000000000000000e+02	1.450991788882850519e-01	1.475980919785494061e+00	7.452502690811282360e-01
3.910000000000000000e+02	2.732333859181224067e-01	2.679231392931488820e+00	1.154950954531229312e+00
3.920000000000000000e+02	1.933689442351228990e+03	1.876819717985768148e+04	7.814999092182815730e+03
3.930000000000000000e+02	1.451067936695286942e-01	1.475982543470904851e+00	7.452556010582189749e-01
3.940000000000000000e+02	1.792764673821650723e-01	2.112745124062285651e+00	9.714124016398960615e-01
3.950000000000000000e+02	8.327773755492531791e+02	8.705453942075388113e+03	3.925773222730486850e+03
3.960000000000000000e+02	1.451045464076022584e-01	1.475930320184213773e+00	7.452559741628341783e-01
3.970000000000000000e+02	1.321457572236727218e-01	1.188785308921717299e+00	6.628785857483170396e-01
3.980000000000000000e+02	8.299180663924015988e+00	8.256459176684688828e+01	3.583010577829775656e+01
3.990000000000000000e+02	1.451007048142425315e-01	1.475999951705992963e+00	7.452389789144385768e-01
4.000000000000000000e+02	1.405811662586059496e-01	1.379620590742894448e+00	7.093834197713412282e-01
4.010000000000000000e+02	1.346258512075532110e+02	1.291986225155134207e+03	5.565643406621043141e+02
4.020000000000000000e+02	1.451607892655827070e-01	1.476327418168765560e+00	7.453746011431146012e-01
4.030000000000000000e+02	1.264562122514037712e-01	1.304148926068576797e+00	7.882895997525591891e-01
4.040000000000000000e+02	1.405811662586059774e-01	1.379620590742894892e+00	7.093834197713415612e-01
4.050000000000000000e+02	1.346258512075531826e+02	1.291986225155133980e+03	5.565643406621043141e+02
4.060000000000000000e+02	1.451607892655827348e-01	1.476327418168764893e+00	7.453746011431148233e-01
4.070000000000000000e+02	2.801841476000472286e-01	2.683966087099065145e+00	1.159292011106327847e+00
4.080000000000000000e+02	2.035559371523865821e+03	1.951983374040901981e+04	8.725754891695134575e+03
4.090000000000000000e+02	1.451633430623560372e-01	1.476264945671644790e+00	7.453183842121230418e-01
4.100000000000000000e+02	2.732390110352488910e-01	2.679235265478803640e+00	1.154952855941252965e+00
4.110000000000000000e+02	1.933689440836235462e+03	1.876819719044242083e+04	7.814999026879145276e+03
4.120000000000000000e+02	1.451680416996308509e-01	1.476308055984264067e+00	7.453364290454579377e-01
4.130000000000000000e+02	1.793106917291159563e-01	2.113026352303751576e+00	9.714537489394410308e-01
4.140000000000000000e+02	8.327773037408602477e+02	8.705453291055046066e+03	3.925773105931731607e+03
4.150000000000000000e+02	1.451664130107370720e-01	1.476290299223969038e+00	7.453717369059060793e-01
4.160000000000000000e+02	1.321566230324691671e-01	1.189094032123781064e+00	6.628037649420672750e-01
4.170000000000000000e+02	8.299220731937094087e+00	8.256544526870096945e+01	3.583044169218275243e+01
4.180000000000000000e+02	1.451601908388981121e-01	1.476337931653779689e+00	7.453551109607436942e-01
4.190000000000000000e+02	1.409037935601288316e-01	1.382252802101330280e+00	7.090522957456135700e-01
4.200000000000000000e+02	1.346244423242727350e+02	1.291979066769690917e+03	5.565570102935511159e+02
4.210000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675364071e-01
4.220000000000000000e+02	1.261149182003863667e-01	1.304192184895223372e+00	7.851795769883558318e-01
4.230000000000000000e+02	1.409037935601288316e-01	1.382252802101329836e+00	7.090522957456137920e-01
4.240000000000000000e+02	1.346244423242727066e+02	1.291979066769690917e+03	5.565570102935511159e+02
4.250000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675365182e-01
4.260000000000000000e+02	2.801801223368509675e-01	2.683902099398800534e+00	1.159251074977063256e+00
4.270000000000000000e+02	2.035559594589940843e+03	1.951983432541401271e+04	8.725752601136087833e+03
4.280000000000000000e+02	1.457983553825178136e-01	1.479787320970419762e+00	7.462261910098419992e-01
4.290000000000000000e+02	2.732951629391890402e-01	2.679292783765391039e+00	1.154965636264004392e+00
4.300000000000000000e+02	1.933689425687715357e+03	1.876819729630335496e+04	7.814998373849721247e+03
4.310000000000000000e+02	1.457985934423750574e-01	1.479864860452722253e+00	7.462560799027433411e-01
4.320000000000000000e+02	1.796493933833972489e-01	2.115837872677191367e+00	9.719291321820500151e-01
4.330000000000000000e+02	8.327766319603889542e+02	8.705447228309509228e+03	3.925771235362477910e+03
4.340000000000000000e+02	1.458049737225477760e-01	1.479839333502040111e+00	7.462456406213299198e-01
4.350000000000000000e+02	1.322202373766649675e-01	1.192309154341213207e+00	6.617613587566514299e-01
4.360000000000000000e+02	8.299559364306544396e+00	8.269171896275240385e+01	3.583260043471621259e+01
4.370000000000000000e+02	1.457996687207385178e-01	1.479835663339846397e+00	7.462158842521168234e-01
4.380000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194119910e-01
4.390000000000000000e+02	1.346180868408031017e+02	1.248138979346871793e+03	5.565236815030683601e+02
4.400000000000000000e+02	1.478927803294053378e-01	1.500185433125243550e+00	7.519116446613650639e-01
4.410000000000000000e+02	1.245139152604603366e-01	1.306287106294920619e+00	7.723376335067057008e-01
4.420000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194121020e-01
4.430000000000000000e+02	1.346180868408031017e+02	1.248138979346870883e+03	5.565236815030683601e+02
4.440000000000000000e+02	1.478927803294053378e-01	1.500185433125243106e+00	7.519116446613650639e-01
4.450000000000000000e+02	2.801694280074716326e-01	2.683692976559668431e+00	1.159100959918230256e+00
4.460000000000000000e+02	2.035560525994393629e+03	1.951983692572237851e+04	8.725742389326887860e+03
4.470000000000000000e+02	1.478989591838641982e-01	1.500171242701261676e+00	7.518917696668985240e-01
4.480000000000000000e+02	2.735321989840444057e-01	2.679587692884085381e+00	1.155056199088611901e+00
4.490000000000000000e+02	1.933689358391997757e+03	1.876819776711591476e+04	7.814995471638450908e+03
4.500000000000000000e+02	1.479028097924657281e-01	1.500288703345266761e+00	7.519173499495429569e-01
4.510000000000000000e+02	1.812671415750143900e-01	2.129775586108118457e+00	9.741811515119572773e-01
4.520000000000000000e+02	8.327736676458242755e+02	8.705419976474286159e+03	3.925763145405941486e+03
4.530000000000000000e+02	1.478961401230814154e-01	1.500205379039407649e+00	7.519031065995023244e-01
4.540000000000000000e+02	1.327994137777288031e-01	1.211820538951459136e+00	6.556470398884320927e-01
4.550000000000000000e+02	8.325499561743409771e+00	8.275058915405121240e+01	3.577391749120589992e+01
4.560000000000000000e+02	1.479041687395384885e-01	1.500197305509960222e+00	7.519258549427538796e-01
4.570000000000000000e+02	1.430283358531590499e-01	1.421632310568094137e+00	7.069920806379536016e-01
4.580000000000000000e+02	1.346102064034789692e+02	1.294343841581418019e+03	5.614262762906307671e+02
4.590000000000000000e+02	1.505028794734598330e-01	1.530347549864351286e+00	7.618682788268067441e-01
4.600000000000000000e+02	1.238418745383856739e-01	1.304126408421994565e+00	7.597489753989338235e-01
4.610000000000000000e+02	1.430283358531590499e-01	1.421632310568093915e+00	7.069920806379534906e-01
4.620000000000000000e+02	1.346102064034789407e+02	1.294343841581418019e+03	5.614262762906307671e+02
4.630000000000000000e+02	1.505028794734598607e-01	1.530347549864351953e+00	7.618682788268068551e-01
4.640000000000000000e+02	2.801711528620028924e-01	2.683661702019570328e+00	1.159039247204282308e+00
4.650000000000000000e+02	2.035561691682030869e+03	1.951984017676485382e+04	8.725729622985856622e+03
4.660000000000000000e+02	1.505070810993111574e-01	1.530431041417221305e+00	7.618680610205549320e-01
4.670000000000000000e+02	2.738475080207998791e-01	2.680059169663659979e+00	1.155316396223744491e+00
4.680000000000000000e+02	1.933689274343608986e+03	1.876819835636495191e+04	7.814991844199421394e+03
4.690000000000000000e+02	1.504950844876173088e-01	1.530463206103951590e+00	7.618777924595366846e-01
4.700000000000000000e+02	1.832119769114207430e-01	2.148403193108947118e+00	9.773784634538154048e-01
4.710000000000000000e+02	8.327437148221719099e+02	8.705385937953042230e+03	3.925753178492609095e+03
4.720000000000000000e+02	1.504971654267710512e-01	1.530385390098551124e+00	7.618587312579427895e-01
4.730000000000000000e+02	1.331106368584175914e-01	1.244942239384516647e+00	6.493860907462083443e-01
4.740000000000000000e+02	8.303547971815715911e+00	8.274252163547068051e+01	3.585632851063479620e+01
4.750000000000000000e+02	1.504995589968788350e-01	1.530435059359847028e+00	7.618767445681726702e-01
4.760000000000000000e+02	1.405554105094757866e-01	1.379437722336254390e+00	7.093915005953094211e-01
4.770000000000000000e+02	6.842917945022123831e+02	6.371033454804947723e+03	2.805858930851627065e+03
4.780000000000000000e+02	1.451028907347571839e-01	1.475953429245696613e+00	7.452550688402032053e-01
4.790000000000000000e+02	1.264936307215350497e-01	1.304120450598902359e+00	7.886221550119898449e-01
4.800000000000000000e+02	1.405554105094757866e-01	1.379437722336254613e+00	7.093915005953095321e-01
4.810000000000000000e+02	6.842917945022122694e+02	6.371033454804945904e+03	2.805858930851627065e+03
4.820000000000000000e+02	1.451028907347571562e-01	1.475953429245696613e+00	7.452550688402034273e-01
4.830000000000000000e+02	2.801847718293635214e-01	2.683971028237170042e+00	1.159296249359002218e+00
4.840000000000000000e+02	1.017789247186287321e+04	9.324410612752380257e+04	4.386242399732082413e+04
4.850000000000000000e+02	1.450991788882850519e-01	1.475980919785494061e+00	7.452502690811282360e-01
4.860000000000000000e+02	2.732333859181224067e-01	2.679231392931488820e+00	1.154950954531229312e+00
4.870000000000000000e+02	9.728481769084810367e+03	9.789266201592136349e+04	3.907455831640603719e+04
4.880000000000000000e+02	1.451067936695286942e-01	1.475982543470904851e+00	7.452556010582189749e-01
4.890000000000000000e+02	1.792764673821650723e-01	2.112745124062285651e+00	9.714124016398960615e-01
4.900000000000000000e+02	3.849957103744711731e+03	4.352876810180475150e+04	1.728181307495292276e+04
4.910000000000000000e+02	1.451045464076022584e-01	1.475930320184213773e+00	7.452559741628341783e-01
4.920000000000000000e+02	1.321457572236727218e-01	1.188785308921717299e+00	6.628785857483170396e-01
4.930000000000000000e+02	4.151799777930224877e+01	4.164582834306808650e+02	1.805167713133440657e+02
4.940000000000000000e+02	1.451007048142425315e-01	1.475999951705992963e+00	7.452389789144385768e-01
4.950000000000000000e+02	1.405811662586059496e-01	1.379620590742894448e+00	7.093834197713412282e-01
4.960000000000000000e+02	6.842916633967823827e+02	6.371032443327111650e+03	2.805858163427216368e+03
4.970000000000000000e+02	1.451607892655827070e-01	1.476327418168765560e+00	7.453746011431146012e-01
4.980000000000000000e+02	1.264562122514037712e-01	1.304148926068576797e+00	7.882895997525591891e-01
4.990000000000000000e+02	1.405811662586059774e-01	1.379620590742894892e+00	7.093834197713415612e-01
5.000000000000000000e+02	6.842916633967824964e+02	6.371032443327111650e+03	2.805858163427217278e+03
5.010000000000000000e+02	1.451607892655827348e-01	1.476327418168764893e+00	7.453746011431148233e-01
5.020000000000000000e+02	2.801841476000472286e-01	2.683966087099065145e+00	1.159292011106327847e+00
5.030000000000000000e+02	1.017789248412299639e+04	9.324410626382111514e+04	4.386242389598887530e+04
5.040000000000000000e+02	1.451633430623560372e-01	1.476264945671644790e+00	7.453183842121230418e-01
5.050000000000000000e+02	2.732390110352488910e-01	2.679235265478803640e+00	1.154952855941252965e+00
5.060000000000000000e+02	9.728481771169119384e+03	9.789266236219478014e+04	3.907455825249428744e+04
5.070000000000000000e+02	1.451680416996308509e-01	1.476308055984264067e+00	7.453364290454579377e-01
5.080000000000000000e+02	1.793106917291159563e-01	2.113026352303751576e+00	9.714537489394410308e-01
5.090000000000000000e+02	3.849957058694657462e+03	4.352876748103718273e+04	1.728181265073000395e+04
5.100000000000000000e+02	1.451664130107370720e-01	1.476290299223969038e+00	7.453717369059060793e-01
5.110000000000000000e+02	1.321566230324691671e-01	1.189094032123781064e+00	6.628037649420672750e-01
5.120000000000000000e+02	4.151803725501618203e+01	4.164582658639340025e+02	1.805170454555118909e+02
5.130000000000000000e+02	1.451601908388981121e-01	1.476337931653779689e+00	7.453551109607436942e-01
5.140000000000000000e+02	1.409037935601288316e-01	1.382252802101330280e+00	7.090522957456135700e-01
5.150000000000000000e+02	6.842905438387424510e+02	6.371023852396205257e+03	2.806104106082232647e+03
5.160000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675364071e-01
5.170000000000000000e+02	1.261149182003863667e-01	1.304192184895223372e+00	7.851795769883558318e-01
5.180000000000000000e+02	1.409037935601288316e-01	1.382252802101329836e+00	7.090522957456137920e-01
5.190000000000000000e+02	6.842905438387424510e+02	6.371023852396205257e+03	2.806104106082233102e+03
5.200000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675365182e-01
5.210000000000000000e+02	2.801801223368509675e-01	2.683902099398800534e+00	1.159251074977063256e+00
5.220000000000000000e+02	1.017789269627462272e+04	9.324410762679706386e+04	4.386242228503197111e+04
5.230000000000000000e+02	1.457983553825178136e-01	1.479787320970419762e+00	7.462261910098419992e-01
5.240000000000000000e+02	2.732951629391890402e-01	2.679292783765391039e+00	1.154965636264004392e+00
5.250000000000000000e+02	9.728481794201863522e+03	9.789266582429638947e+04	3.907455759940401913e+04
5.260000000000000000e+02	1.457985934423750574e-01	1.479864860452722253e+00	7.462560799027433411e-01
5.270000000000000000e+02	1.796493933833972489e-01	2.115837872677191367e+00	9.719291321820500151e-01
5.280000000000000000e+02	3.849956642516068314e+03	4.352876131373788667e+04	1.728180842042736913e+04
5.290000000000000000e+02	1.458049737225477760e-01	1.479839333502040111e+00	7.462456406213299198e-01
5.300000000000000000e+02	1.322202373766649675e-01	1.192309154341213207e+00	6.617613587566514299e-01
5.310000000000000000e+02	4.151841763638610416e+01	4.165853811983316746e+02	1.805197562443819379e+02
5.320000000000000000e+02	1.457996687207385178e-01	1.479835663339846397e+00	7.462158842521168234e-01
5.330000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194119910e-01
5.340000000000000000e+02	6.755247770146988842e+02	6.312150138009606053e+03	2.806073209061949001e+03
5.350000000000000000e+02	1.478927803294053378e-01	1.500185433125243550e+00	7.519116446613650639e-01
5.360000000000000000e+02	1.245139152604603366e-01	1.306287106294920619e+00	7.723376335067057008e-01
5.370000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194121020e-01
5.380000000000000000e+02	6.755247770146988842e+02	6.312150138009605143e+03	2.806073209061949001e+03
5.390000000000000000e+02	1.478927803294053378e-01	1.500185433125243106e+00	7.519116446613650639e-01
5.400000000000000000e+02	2.801694280074716326e-01	2.683692976559668431e+00	1.159100959918230256e+00
5.410000000000000000e+02	1.017789363409862563e+04	9.324411368452623719e+04	4.386241510044787719e+04
5.420000000000000000e+02	1.478989591838641982e-01	1.500171242701261676e+00	7.518917696668985240e-01
5.430000000000000000e+02	2.735321989840444057e-01	2.679587692884085381e+00	1.155056199088611901e+00
5.440000000000000000e+02	9.728481895492315743e+03	9.789268121157720452e+04	3.907455469680933311e+04
5.450000000000000000e+02	1.479028097924657281e-01	1.500288703345266761e+00	7.519173499495429569e-01
5.460000000000000000e+02	1.812671415750143900e-01	2.129775586108118457e+00	9.741811515119572773e-01
5.470000000000000000e+02	3.849954837722891625e+03	4.352873400601507456e+04	1.728178951739718104e+04
5.480000000000000000e+02	1.478961401230814154e-01	1.500205379039407649e+00	7.519031065995023244e-01
5.490000000000000000e+02	1.327994137777288031e-01	1.211820538951459136e+00	6.556470398884320927e-01
5.500000000000000000e+02	4.154435753588141722e+01	4.166472080951273824e+02	1.804606665617121166e+02
5.510000000000000000e+02	1.479041687395384885e-01	1.500197305509960222e+00	7.519258549427538796e-01
5.520000000000000000e+02	1.430283358531590499e-01	1.421632310568094137e+00	7.069920806379536016e-01
5.530000000000000000e+02	6.689794632080823931e+02	6.371940552236737858e+03	2.806034618975215835e+03
5.540000000000000000e+02	1.505028794734598330e-01	1.530347549864351286e+00	7.618682788268067441e-01
5.550000000000000000e+02	1.238418745383856739e-01	1.304126408421994565e+00	7.597489753989338235e-01
5.560000000000000000e+02	1.430283358531590499e-01	1.421632310568093915e+00	7.069920806379534906e-01
5.570000000000000000e+02	6.689794632080822794e+02	6.371940552236736039e+03	2.806034618975217199e+03
5.580000000000000000e+02	1.505028794734598607e-01	1.530347549864351953e+00	7.618682788268068551e-01
5.590000000000000000e+02	2.801711528620028924e-01	2.683661702019570328e+00	1.159039247204282308e+00
5.600000000000000000e+02	1.017789476118102175e+04	9.324412125682194892e+04	4.386240611580888071e+04
5.610000000000000000e+02	1.505070810993111574e-01	1.530431041417221305e+00	7.618680610205549320e-01
5.620000000000000000e+02	2.738475080207998791e-01	2.680059169663659979e+00	1.155316396223744491e+00
5.630000000000000000e+02	9.728482022567768581e+03	9.789270044585010328e+04	3.907455106863072433e+04
5.640000000000000000e+02	1.504950844876173088e-01	1.530463206103951590e+00	7.618777924595366846e-01
5.650000000000000000e+02	1.832119769114207430e-01	2.148403193108947118e+00	9.773784634538154048e-01
5.660000000000000000e+02	3.849952605068549474e+03	4.352869979080164921e+04	1.728176583716893583e+04
5.670000000000000000e+02	1.504971654267710512e-01	1.530385390098551124e+00	7.618587312579427895e-01
5.680000000000000000e+02	1.331106368584175914e-01	1.244942239384516647e+00	6.493860907462083443e-01
5.690000000000000000e+02	4.152244511218668066e+01	4.166428384162713314e+02	1.805461979726724167e+02
5.700000000000000000e+02	1.504995589968788350e-01	1.530435059359847028e+00	7.618767445681726702e-01
5.710000000000000000e+02	1.405554105094757866e-01	1.379437722336254390e+00	7.093915005953094211e-01
5.720000000000000000e+02	1.352449202994661391e+03	1.190937639996585494e+04	5.547558266864788493e+03
5.730000000000000000e+02	1.451028907347571839e-01	1.475953429245696613e+00	7.452550688402032053e-01
5.740000000000000000e+02	1.264936307215350497e-01	1.304120450598902359e+00	7.886221550119898449e-01
5.750000000000000000e+02	1.405554105094757866e-01	1.379437722336254613e+00	7.093915005953095321e-01
5.760000000000000000e+02	1.352449202994661619e+03	1.190937639996585312e+04	5.547558266864790312e+03
5.770000000000000000e+02	1.451028907347571562e-01	1.475953429245696613e+00	7.452550688402034273e-01
5.780000000000000000e+02	2.801847718293635214e-01	2.683971028237170042e+00	1.159296249359002218e+00
5.790000000000000000e+02	2.035580887990087285e+04	1.864885306745376438e+05	8.772465149603250029e+04
5.800000000000000000e+02	1.450991788882850519e-01	1.475980919785494061e+00	7.452502690811282360e-01
5.810000000000000000e+02	2.732333859181224067e-01	2.679231392931488820e+00	1.154950954531229312e+00
