Time	cb	gl	xy
4.350000000000000000e+02	9.038398824065563275e-01	1.256246152227240209e+01	6.476510673943641549e+00
4.380000000000000000e+02	8.430064158962310428e-01	1.331379157621252673e+01	6.862662524170699996e+00
4.410000000000000000e+02	8.609755258578137838e-01	1.294013835298423309e+01	6.512475182597420087e+00
4.440000000000000000e+02	8.208309558574572451e-01	1.288106128198551836e+01	6.548652042986853772e+00
4.470000000000000000e+02	8.757451200021135751e-01	1.329373952912267498e+01	6.786411044520883173e+00
4.500000000000000000e+02	8.586947160022517789e-01	1.298037336937859010e+01	6.594194241153462421e+00
4.530000000000000000e+02	8.432217817370479818e-01	1.234411878498668003e+01	6.304400715805780209e+00
4.560000000000000000e+02	8.642058605529090443e-01	1.274639302839174348e+01	6.580244558142553934e+00
4.590000000000000000e+02	8.382333888701356539e-01	1.308256861168289475e+01	6.630528517121999421e+00
4.620000000000000000e+02	8.440920110841976243e-01	1.304067125023007812e+01	6.620008043340404491e+00
4.650000000000000000e+02	8.646823981374420764e-01	1.318626473984337721e+01	6.761786760779102678e+00
4.680000000000000000e+02	7.258862730709578770e-01	1.269078200151258962e+01	6.612594930613204802e+00
4.710000000000000000e+02	8.929764940454762989e-01	1.299401952219082723e+01	6.608939362170092480e+00
4.740000000000000000e+02	8.722496061375379917e-01	1.293398147175768642e+01	6.708965056547764760e+00
4.770000000000000000e+02	8.636893368754973155e-01	1.303499310061569005e+01	6.684348109856237841e+00
4.800000000000000000e+02	8.779445486481538552e-01	1.305470920885760933e+01	6.745944224038980863e+00
4.830000000000000000e+02	8.025379782633059733e-01	1.302498934486239968e+01	6.345136383517694156e+00
4.860000000000000000e+02	8.013868787138709315e-01	1.401556442472614705e+01	6.718980318343483304e+00
4.890000000000000000e+02	8.592545440098833254e-01	1.312035984599107863e+01	6.700498266124822244e+00
4.920000000000000000e+02	8.458260773591126380e-01	1.349453193789148919e+01	6.903750670121593380e+00
4.950000000000000000e+02	8.006816065741818589e-01	1.345563741752467024e+01	6.805457565054210178e+00
4.980000000000000000e+02	6.899332899839711875e-01	1.334983579964600509e+01	6.740434701382441496e+00
5.010000000000000000e+02	8.552102622697252965e-01	1.310885320889346417e+01	6.642881399607409421e+00
5.040000000000000000e+02	8.381028649850674750e-01	1.332532974540045601e+01	6.790375650982115374e+00
5.070000000000000000e+02	7.735347192471215827e-01	1.337827423167627039e+01	6.376724113301462715e+00
5.100000000000000000e+02	8.531362579725859652e-01	1.413801579561840249e+01	7.130136736543816411e+00
5.130000000000000000e+02	8.000313880924734278e-01	1.311727423097517686e+01	6.436627566376740717e+00
5.160000000000000000e+02	8.647528534801467437e-01	1.320739213934706235e+01	6.755561746660672107e+00
5.190000000000000000e+02	8.313556506744637087e-01	1.331623694832130944e+01	6.424981086999323132e+00
5.220000000000000000e+02	8.556842783082916348e-01	1.333375792230800627e+01	6.764584764476964551e+00
5.250000000000000000e+02	8.417536352197680927e-01	1.338075924907319880e+01	6.951249052214334867e+00
5.280000000000000000e+02	8.308464951738594451e-01	1.309423906925148806e+01	6.421440282064790672e+00
5.310000000000000000e+02	8.507085744175497677e-01	1.350005333559888854e+01	6.831584250677319226e+00
5.340000000000000000e+02	8.570574536913500019e-01	1.347978199807528554e+01	6.808585779657750692e+00
5.370000000000000000e+02	7.194170805338326868e-01	1.287351415031649537e+01	6.517062004098648664e+00
5.400000000000000000e+02	8.680427320856168860e-01	1.369257488524916155e+01	6.859792303923136103e+00
5.430000000000000000e+02	6.615938906746668957e-01	1.351623409199611459e+01	6.777186843048767173e+00
5.460000000000000000e+02	9.067992614241313643e-01	1.557639731823894635e+01	8.543853393108692629e+00
5.490000000000000000e+02	8.731394749945942113e-01	1.245122978896294264e+01	6.383286813058439257e+00
5.520000000000000000e+02	8.089380148183873409e-01	1.392889348610269629e+01	6.890956378927310055e+00
5.550000000000000000e+02	9.444064844499122646e-01	1.354778501314301487e+01	6.919601826848909454e+00
5.580000000000000000e+02	7.449580866633911391e-01	1.225452111295996893e+01	6.454310715878872173e+00
5.610000000000000000e+02	8.698304948927878533e-01	1.279021544102354646e+01	6.655751781901455111e+00
5.640000000000000000e+02	8.741350229530866489e-01	1.284878170841118994e+01	6.644206906160341930e+00
5.670000000000000000e+02	8.752026902129024233e-01	1.264909402831172791e+01	6.524300929543760397e+00
5.700000000000000000e+02	8.465706666010922588e-01	1.261358616937346433e+01	6.483178050575385321e+00
5.730000000000000000e+02	8.291485432400342859e-01	1.314203977360210729e+01	6.480896728424376363e+00
5.760000000000000000e+02	9.234840022670836035e-01	1.255047515672874781e+01	6.571856486167735767e+00
5.790000000000000000e+02	8.699568582546894913e-01	1.243819463292679295e+01	6.539192628549169051e+00
5.820000000000000000e+02	8.757821441765512027e-01	1.329167782190949332e+01	6.763163024095880438e+00
5.850000000000000000e+02	8.402962207953947882e-01	1.272905735826667950e+01	6.563678353976062141e+00
5.880000000000000000e+02	8.715193495902895382e-01	1.356761296118005333e+01	6.914434703172426033e+00
5.910000000000000000e+02	8.689586000479407879e-01	1.295089284697037080e+01	6.578065507596854822e+00
5.940000000000000000e+02	6.941923085725036913e-01	1.248639232110398289e+01	6.346519080237242427e+00
5.970000000000000000e+02	7.980417475936818494e-01	1.283685243593025405e+01	6.524579145610860387e+00
6.000000000000000000e+02	8.519024823608873920e-01	1.328915809690496985e+01	6.903330088241840912e+00
6.030000000000000000e+02	8.061046072685202901e-01	1.322272497702056882e+01	6.393557461112233220e+00
6.060000000000000000e+02	8.474382628281742491e-01	1.342083958479320671e+01	6.820822564136357791e+00
6.090000000000000000e+02	8.481855279602773523e-01	1.326312420021176308e+01	6.482257276463012197e+00
6.120000000000000000e+02	8.422551400721551840e-01	1.315125594598328185e+01	6.918168082425326659e+00
6.150000000000000000e+02	8.408092253916963354e-01	1.297411075234628441e+01	6.699936400479015397e+00
6.180000000000000000e+02	8.527168887100549100e-01	1.344124145137205595e+01	6.871498186935883545e+00
6.210000000000000000e+02	8.580057518777362002e-01	1.365970032658723632e+01	7.104112357501855435e+00
6.240000000000000000e+02	8.585983935938383826e-01	1.342984543005740861e+01	6.955663890879933753e+00
6.270000000000000000e+02	8.515487517253532701e-01	1.348634250973615956e+01	6.823771252636574580e+00
6.300000000000000000e+02	8.480489707661096332e-01	1.272817456023374483e+01	6.529039138479837412e+00
6.330000000000000000e+02	8.409661294895364181e-01	1.298950482239627036e+01	6.403119496095460050e+00
6.360000000000000000e+02	8.595703184664249541e-01	1.229428404382778872e+01	6.455486603602148321e+00
6.390000000000000000e+02	7.594241103408616578e-01	1.200081518949393455e+01	6.195039217964567690e+00
6.420000000000000000e+02	9.633006451669288150e-01	1.232858498731317809e+01	6.657857606269737438e+00
6.450000000000000000e+02	6.062179550992994326e-01	1.142793371655860568e+01	5.980319463259161417e+00
6.480000000000000000e+02	8.647120263938781193e-01	1.263455464731143252e+01	6.511516135308403008e+00
6.510000000000000000e+02	8.206799819244059435e-01	1.245934009904462947e+01	6.133299073945359225e+00
6.540000000000000000e+02	8.573776710960583358e-01	1.244850975216611566e+01	6.545801404967462211e+00
6.570000000000000000e+02	8.386374542756430683e-01	1.301621965525287195e+01	6.781689684969846255e+00
6.600000000000000000e+02	8.232536939355048489e-01	1.314101789755144978e+01	6.582190460938020848e+00
6.630000000000000000e+02	7.823772111752762548e-01	1.236782163690572744e+01	5.931768733076447475e+00
6.660000000000000000e+02	7.963083462045499328e-01	1.182106185509407936e+01	6.147832497412123232e+00
6.690000000000000000e+02	8.131631829455583382e-01	1.269264512737258066e+01	6.155834313671429747e+00
6.720000000000000000e+02	8.801793835948130695e-01	1.225536474615405602e+01	6.296469270875707736e+00
6.750000000000000000e+02	8.224624411988477046e-01	1.236159981914894068e+01	6.328352088340421844e+00
6.780000000000000000e+02	8.077659491111180978e-01	1.291955711424093245e+01	7.143842278313107919e+00
6.810000000000000000e+02	8.929712576372954569e-01	1.262469658087968583e+01	6.841671571870385549e+00
6.840000000000000000e+02	8.167887924071510763e-01	1.255093212379695622e+01	6.174850205379226686e+00
6.870000000000000000e+02	8.060815775452794263e-01	1.273596696878549395e+01	6.269452990444229101e+00
6.900000000000000000e+02	8.389379868835751264e-01	1.343053271364709822e+01	6.830251855903616942e+00
6.930000000000000000e+02	8.585950216668352120e-01	1.262904730185295321e+01	6.445590231568106176e+00
6.960000000000000000e+02	8.432881608255415884e-01	1.356138988325474593e+01	6.885290616765727734e+00
6.990000000000000000e+02	7.841729363734049052e-01	1.283928514398940735e+01	6.118132933198730861e+00
7.020000000000000000e+02	6.954064291257398001e-01	1.363636000646733848e+01	6.945668307709063960e+00
7.050000000000000000e+02	8.525884666177321325e-01	1.341423056259557889e+01	6.811847058101500707e+00
7.080000000000000000e+02	7.790389772043593286e-01	1.357965578580963140e+01	6.504028958143848627e+00
7.110000000000000000e+02	8.398486540920171439e-01	1.298449270020190127e+01	6.559322782501443072e+00
7.140000000000000000e+02	8.348001650734717671e-01	1.270447256884018650e+01	6.445360130774985485e+00
7.170000000000000000e+02	7.840725771849169634e-01	1.316591375703649724e+01	6.645861932815295248e+00
7.200000000000000000e+02	8.044229672185015945e-01	1.363429036164966845e+01	7.452784417136696149e+00
7.230000000000000000e+02	7.074300023751813882e-01	1.368731083123210901e+01	6.860340212662644710e+00
7.260000000000000000e+02	8.504910189843858381e-01	1.358882676595226791e+01	7.228893808443001667e+00
7.290000000000000000e+02	8.120138269198967640e-01	1.336868332824416328e+01	6.439363940551571019e+00
7.320000000000000000e+02	6.939490804813002178e-01	1.315947797425758203e+01	6.730055158292219453e+00
7.350000000000000000e+02	8.351393079328968128e-01	1.295677604618825285e+01	6.540575384887484134e+00
7.380000000000000000e+02	8.628026026903969914e-01	1.386255967549088020e+01	6.976575841130090438e+00
7.410000000000000000e+02	8.456375945807513839e-01	1.337070832838974255e+01	6.804800064028175832e+00
7.440000000000000000e+02	8.601770800002535022e-01	1.369369561783013722e+01	6.983470334322370299e+00
7.470000000000000000e+02	6.783567409667798920e-01	1.349293035114529360e+01	6.736656372813108362e+00
7.500000000000000000e+02	8.682495740026158204e-01	1.346806405214913838e+01	6.727864549364141133e+00
7.530000000000000000e+02	8.488692618147070101e-01	1.379791998545494103e+01	7.020533669579783087e+00
7.560000000000000000e+02	8.347377869441449105e-01	1.367005330447068090e+01	6.879682638732931288e+00
7.590000000000000000e+02	7.641214309382824421e-01	1.360127237409760781e+01	6.499132655412679149e+00
7.620000000000000000e+02	8.467531040013474009e-01	1.403851278954314097e+01	6.980378822641561953e+00
7.650000000000000000e+02	7.959983621479473914e-01	1.412835746829811079e+01	7.068932156207293538e+00
7.680000000000000000e+02	7.399041278661817600e-01	1.420154052152553881e+01	6.748391015322586561e+00
7.710000000000000000e+02	8.250489876141449130e-01	1.376630886746895222e+01	6.858723728371921347e+00
7.740000000000000000e+02	7.990921537761930260e-01	1.372538522846102538e+01	6.880735963765777896e+00
7.770000000000000000e+02	6.932111068352031502e-01	1.384682586345344646e+01	6.994636965989054822e+00
7.800000000000000000e+02	6.662831377258360277e-01	1.390063188739604882e+01	6.959210325343997638e+00
7.830000000000000000e+02	8.096085320573012112e-01	1.444515284921928711e+01	7.280391103559663790e+00
7.860000000000000000e+02	8.187430947353124822e-01	1.390302649470420349e+01	6.807325008323126703e+00
7.890000000000000000e+02	8.271254214808390071e-01	1.427969872554439235e+01	7.102476666380692194e+00
7.920000000000000000e+02	6.383301736064839194e-01	1.413316663873512979e+01	7.009572162048217869e+00
7.950000000000000000e+02	7.629081744934893550e-01	1.463803924163831738e+01	6.937201862524537965e+00
7.980000000000000000e+02	7.891389108887654213e-01	1.438752808020107565e+01	7.126029165201125615e+00
8.010000000000000000e+02	6.088190494680447706e-01	1.436785278939354171e+01	7.164465161717227915e+00
8.040000000000000000e+02	7.848859238110401648e-01	1.499421587436580339e+01	7.437646543293902290e+00
8.070000000000000000e+02	8.098767682196390538e-01	1.507022084890853009e+01	7.464636634338087440e+00
8.100000000000000000e+02	6.910149054147419756e-01	1.460644342570060772e+01	6.859487488287087764e+00
8.130000000000000000e+02	7.961171665651139984e-01	1.426554145587688538e+01	7.069767855765739739e+00
8.160000000000000000e+02	8.006455166031072324e-01	1.387066449565375770e+01	6.881755523201714908e+00
8.190000000000000000e+02	8.027467790865878694e-01	1.529214195803715626e+01	7.552197564813750041e+00
8.220000000000000000e+02	7.746294518567000686e-01	1.412297115888000221e+01	7.058188063705432391e+00
8.250000000000000000e+02	6.633151871785357701e-01	1.391403478770716440e+01	6.925842321485657926e+00
8.280000000000000000e+02	7.979208824538057687e-01	1.429968390907225384e+01	7.129547161436097902e+00
8.310000000000000000e+02	8.156182567131144978e-01	1.429878461564816661e+01	6.789767575320365012e+00
8.340000000000000000e+02	7.921090265702248612e-01	1.400237161774318650e+01	7.123262663252366345e+00
8.370000000000000000e+02	8.268490621540907082e-01	1.389547553227190946e+01	6.999507014370830227e+00
8.400000000000000000e+02	8.103926842733644165e-01	1.414314418154859254e+01	7.067028417153212061e+00
8.430000000000000000e+02	8.477702055741898057e-01	1.431034770363672592e+01	7.104055173217485475e+00
8.460000000000000000e+02	7.981449502693739317e-01	1.434072863149195598e+01	7.145943543573171297e+00
8.490000000000000000e+02	7.876353151385768747e-01	1.440445634619716841e+01	7.148644397054277455e+00
8.520000000000000000e+02	7.318159274495112943e-01	1.401884814158494486e+01	6.694503759125757014e+00
8.550000000000000000e+02	7.239154712170008388e-01	1.486328149007681887e+01	6.974600609329076661e+00
8.580000000000000000e+02	8.087703371595229562e-01	1.474915559545689625e+01	7.309896086342900112e+00
8.610000000000000000e+02	8.166609153452326630e-01	1.453459878222339974e+01	7.238106649094797618e+00
8.640000000000000000e+02	8.027353554521832191e-01	1.463248592000266157e+01	7.254266701418795371e+00
8.670000000000000000e+02	7.247720782146227503e-01	1.434154219610514147e+01	6.789132220233301318e+00
8.700000000000000000e+02	8.128303105832240805e-01	1.486431295359573035e+01	7.369757593243553728e+00
8.730000000000000000e+02	6.284268906792368492e-01	1.431116655205575583e+01	7.101679892494294322e+00
8.760000000000000000e+02	8.083423991441474055e-01	1.436307761489051771e+01	7.090670706809872215e+00
8.790000000000000000e+02	7.835626378228184308e-01	1.417433578821552764e+01	6.977210808882087001e+00
8.820000000000000000e+02	7.564702806950671654e-01	1.444041419207100496e+01	6.808921052001791985e+00
8.850000000000000000e+02	7.771353040676253210e-01	1.494313803336992663e+01	7.448118354601675151e+00
8.880000000000000000e+02	8.655973475216673929e-01	1.399495261335090746e+01	6.819095957775693329e+00
8.910000000000000000e+02	6.371322717127138047e-01	1.446746196490964564e+01	7.170517476347084695e+00
8.940000000000000000e+02	7.923313342228027745e-01	1.464701988661710530e+01	7.258405076673189349e+00
8.970000000000000000e+02	8.186521719959203303e-01	1.413459728474289889e+01	7.018734250960961596e+00
9.000000000000000000e+02	8.095611923324856907e-01	1.461650577346294710e+01	7.220567084487164777e+00
9.030000000000000000e+02	7.427077873127890806e-01	1.471606215357415692e+01	7.239127139354904372e+00
9.060000000000000000e+02	6.555077427051509975e-01	1.420994779447268108e+01	7.078520961519321197e+00
9.090000000000000000e+02	7.021756070672444672e-01	1.496859226119659425e+01	6.983094149451128274e+00
9.120000000000000000e+02	7.678721269913946212e-01	1.445597221344160666e+01	7.107842595267322316e+00
9.150000000000000000e+02	7.248410020506994567e-01	1.457540973733106604e+01	6.877490582862852087e+00
9.180000000000000000e+02	5.689180453227784540e-01	1.422695234558844035e+01	7.046931770724963684e+00
9.210000000000000000e+02	6.973617195012317138e-01	1.529736227007352767e+01	7.129839762406794179e+00
9.240000000000000000e+02	7.569500306780445609e-01	1.434964738156269526e+01	7.041711648173270000e+00
9.270000000000000000e+02	7.569600960340562290e-01	1.465379226259051215e+01	7.256956932433666907e+00
9.300000000000000000e+02	7.633824982043994067e-01	1.512195653299090381e+01	7.374905786702519173e+00
9.330000000000000000e+02	7.824310338992981340e-01	1.463362890429776897e+01	7.230962361493399548e+00
9.360000000000000000e+02	7.862266504565407210e-01	1.426326750421518419e+01	7.114388714442905659e+00
9.390000000000000000e+02	7.960927915485527251e-01	1.471447919081382594e+01	7.285423016442703847e+00
9.420000000000000000e+02	7.528393220713534006e-01	1.471357066360135413e+01	7.265086046853197033e+00
9.450000000000000000e+02	7.456399761780210245e-01	1.497152451600441836e+01	7.467525564404565053e+00
9.480000000000000000e+02	7.452518658487410352e-01	1.505701720016973688e+01	7.400897703187448329e+00
9.510000000000000000e+02	6.141311118862173846e-01	1.470782298574864910e+01	7.294364931810622288e+00
9.540000000000000000e+02	7.558346396384361121e-01	1.504570788674026360e+01	7.378537675179352107e+00
9.570000000000000000e+02	7.319270635974280959e-01	1.495477337108846605e+01	7.394634550440899012e+00
9.600000000000000000e+02	7.628046928558165352e-01	1.481233726029710951e+01	7.061792296870107677e+00
9.630000000000000000e+02	7.602039888537094336e-01	1.417103640057191960e+01	7.026961449258982917e+00
9.660000000000000000e+02	7.550005733934626040e-01	1.517571877522701840e+01	7.498237724096920687e+00
9.690000000000000000e+02	8.014855880300826296e-01	1.500765490964930393e+01	7.088108942034254234e+00
9.720000000000000000e+02	7.736906492851618466e-01	1.524180423614599533e+01	7.474765626390187379e+00
9.750000000000000000e+02	8.028471836849124799e-01	1.552802568850569287e+01	7.669548030347113965e+00
9.780000000000000000e+02	7.602281501113608009e-01	1.563829614760796005e+01	7.659601175496900893e+00
9.810000000000000000e+02	8.129946025486447514e-01	1.488331830088267971e+01	7.336574193437425784e+00
9.840000000000000000e+02	7.375563503650461872e-01	1.499471420271074784e+01	7.410629090396962049e+00
9.870000000000000000e+02	7.824629699038216923e-01	1.499958302334100146e+01	7.424760321667117857e+00
9.900000000000000000e+02	8.266100439118562182e-01	1.552957421318086340e+01	7.648432851442606761e+00
9.930000000000000000e+02	7.617945470685800746e-01	1.532693420028232545e+01	7.509839488151310860e+00
9.960000000000000000e+02	5.924341076811725504e-01	1.517118414583040931e+01	7.445779081598093541e+00
9.990000000000000000e+02	7.395834499260371953e-01	1.500591515093418238e+01	7.526103156612669487e+00
1.002000000000000000e+03	7.387716877812881000e-01	1.524533102686778463e+01	7.029766349362327915e+00
1.005000000000000000e+03	8.108404940818902951e-01	1.539475465173436675e+01	7.622383160564749183e+00
1.008000000000000000e+03	7.861610649278261143e-01	1.561898671503902492e+01	7.786828078063608771e+00
1.011000000000000000e+03	7.573093545038748209e-01	1.553788448916343157e+01	7.695308021431333856e+00
1.014000000000000000e+03	6.079920822685185300e-01	1.457059572547643178e+01	7.186581355829496864e+00
1.017000000000000000e+03	7.133371773847989594e-01	1.554377890241078042e+01	7.577782835876025302e+00
1.020000000000000000e+03	7.288038313652487332e-01	1.582360369503916431e+01	7.465401291274137208e+00
1.023000000000000000e+03	7.867313651350491543e-01	1.517869340686148760e+01	7.454413745149263804e+00
1.026000000000000000e+03	7.073905460564593461e-01	1.567488080017356111e+01	7.697673839677381835e+00
1.029000000000000000e+03	7.027436992212474642e-01	1.570545720148908231e+01	7.367821200762321610e+00
1.032000000000000000e+03	7.672827905663286430e-01	1.566161485905745288e+01	7.614483001982263133e+00
1.035000000000000000e+03	7.811100235034754702e-01	1.503421070049716590e+01	7.320773804027491671e+00
1.038000000000000000e+03	7.134691932465597741e-01	1.591360913363036822e+01	7.751148538528044085e+00
1.041000000000000000e+03	7.789483170816631219e-01	1.628725642176482680e+01	7.880697831889977856e+00
1.044000000000000000e+03	7.691546672523467132e-01	1.525769935514658648e+01	7.452638498254507304e+00
1.047000000000000000e+03	7.218418189344745217e-01	1.587281564484607266e+01	7.800741944111144299e+00
1.050000000000000000e+03	7.651063422487349719e-01	1.540589861482269285e+01	7.599013059498638256e+00
1.053000000000000000e+03	7.720309574351260640e-01	1.474542153780110176e+01	7.277594485348769737e+00
1.056000000000000000e+03	7.509877414212711155e-01	1.530835291892678285e+01	7.568115493494868673e+00
1.059000000000000000e+03	7.286841123518548180e-01	1.501666421458303091e+01	7.436108050870108954e+00
1.062000000000000000e+03	7.215904673014625903e-01	1.454262066698408340e+01	7.214266149614537049e+00
1.065000000000000000e+03	7.243721812693537654e-01	1.520878090175124342e+01	7.102180935484362578e+00
1.068000000000000000e+03	7.128611500385970690e-01	1.518881033679674353e+01	7.453477207856238351e+00
1.071000000000000000e+03	6.270397485985139685e-01	1.476913305117868447e+01	7.253074436390456015e+00
1.074000000000000000e+03	7.360482930800671397e-01	1.537081947372927004e+01	7.566616250204937444e+00
1.077000000000000000e+03	7.032052049865746834e-01	1.542208432240200722e+01	7.198100094170060359e+00
1.080000000000000000e+03	7.422780978543296326e-01	1.475260998754700026e+01	7.266720483681887721e+00
1.083000000000000000e+03	7.779935687142940370e-01	1.503151639657975736e+01	7.404255034913748368e+00
1.086000000000000000e+03	6.553708790949775986e-01	1.547964176371490908e+01	7.294397951869220798e+00
1.089000000000000000e+03	7.164295955602568711e-01	1.548629692843335270e+01	7.603011276680204489e+00
1.092000000000000000e+03	5.912459466340961312e-01	1.515771600994163038e+01	7.493299989165512542e+00
1.095000000000000000e+03	7.502096192454953405e-01	1.506879862431347838e+01	7.367777282135242523e+00
1.098000000000000000e+03	7.331986208026498586e-01	1.544351085625141629e+01	7.217850404867923508e+00
1.101000000000000000e+03	7.311207215967508999e-01	1.483990225488507164e+01	7.347380360013287870e+00
1.104000000000000000e+03	7.345277514741317404e-01	1.506217530708659602e+01	7.383524875607845317e+00
1.107000000000000000e+03	6.961299783002445896e-01	1.526107316668593761e+01	7.499689889620021255e+00
1.110000000000000000e+03	7.310644976416502683e-01	1.601346292437581553e+01	7.960789932825496962e+00
1.113000000000000000e+03	7.346089349703068816e-01	1.498126441568001610e+01	7.326158925315861659e+00
1.116000000000000000e+03	7.596731621405500290e-01	1.500939355265274600e+01	7.455433231791707804e+00
1.119000000000000000e+03	6.939576346472740020e-01	1.543704880907100652e+01	7.624590361227165936e+00
1.122000000000000000e+03	7.052641803916819274e-01	1.503379279671564284e+01	7.336255524599959443e+00
1.125000000000000000e+03	6.839666483947858255e-01	1.548331589258171803e+01	7.401065694248346816e+00
1.128000000000000000e+03	7.260943867018940789e-01	1.574793941945613795e+01	7.745633318736800277e+00
1.131000000000000000e+03	6.260028053465149789e-01	1.422100028952708506e+01	7.069502887178845896e+00
1.134000000000000000e+03	5.449633410970183833e-01	1.508613037196319873e+01	7.382309391540057497e+00
1.137000000000000000e+03	6.862422599389405020e-01	1.547519421828357977e+01	7.225596804328041856e+00
1.140000000000000000e+03	7.557385375810463657e-01	1.533575569469316946e+01	7.504116951296809113e+00
1.143000000000000000e+03	6.116799058597944816e-01	1.489579430892390022e+01	7.398435374626690653e+00
1.146000000000000000e+03	7.263192071545241379e-01	1.509566714761454342e+01	7.378750364361582825e+00
1.149000000000000000e+03	7.296188298131984773e-01	1.568150714716170668e+01	7.338468644356806792e+00
1.152000000000000000e+03	7.211149080850371984e-01	1.623961471980133098e+01	7.901759299899111966e+00
1.155000000000000000e+03	7.030400958541103140e-01	1.565052814484504040e+01	7.354248817554192463e+00
1.158000000000000000e+03	7.400367084103603998e-01	1.507108385154174002e+01	7.493090383257598575e+00
1.161000000000000000e+03	6.890746317468369186e-01	1.651106302475995236e+01	7.731632259951442876e+00
1.164000000000000000e+03	6.911168671115963669e-01	1.626281560988542907e+01	7.974881913523259591e+00
1.167000000000000000e+03	6.391764250966435190e-01	1.530461413918534674e+01	7.478715978450858337e+00
1.170000000000000000e+03	7.367038350443665395e-01	1.522360152862650295e+01	7.509520642405945523e+00
1.173000000000000000e+03	6.976540219572229251e-01	1.570336469149395953e+01	7.643543408120243576e+00
1.176000000000000000e+03	6.708866137546308783e-01	1.525345474010687497e+01	7.043201882662742719e+00
1.179000000000000000e+03	7.741789686182000141e-01	1.533800826470117151e+01	7.566970120579622261e+00
1.182000000000000000e+03	6.817701714091319865e-01	1.621849698404782458e+01	7.913734157827435389e+00
1.185000000000000000e+03	6.875030525249883340e-01	1.597765043335902746e+01	7.806842504866779109e+00
1.188000000000000000e+03	6.876723165192335507e-01	1.642435814545337180e+01	8.044613924629896218e+00
1.191000000000000000e+03	6.564514623748540778e-01	1.574123297873673977e+01	7.301043475208917499e+00
1.194000000000000000e+03	6.773295053657537590e-01	1.467426718677084096e+01	6.940499738293882892e+00
1.197000000000000000e+03	5.882298753887581499e-01	1.472401033966475126e+01	7.349602222308785571e+00
1.200000000000000000e+03	7.520933777315803592e-01	1.513203945933547168e+01	7.403627207369979146e+00
1.203000000000000000e+03	5.807941191848804419e-01	1.458294172398542088e+01	7.211058815416203416e+00
1.206000000000000000e+03	7.170119654445636925e-01	1.569237521368059163e+01	7.744218335423269650e+00
1.209000000000000000e+03	7.189338298505956182e-01	1.479940592907834684e+01	7.318611385591696106e+00
1.212000000000000000e+03	6.646800685298628331e-01	1.507355939562378033e+01	7.114556670723853671e+00
1.215000000000000000e+03	7.252956364338783990e-01	1.543823278064101601e+01	7.606574626513793902e+00
1.218000000000000000e+03	6.816633201284600929e-01	1.560332005593765281e+01	7.639881914304072374e+00
1.221000000000000000e+03	6.849421537164894769e-01	1.633914320064102910e+01	7.641872117807437803e+00
1.224000000000000000e+03	6.929715148656692136e-01	1.558557641181444708e+01	7.544567366091730065e+00
1.227000000000000000e+03	5.663869867152252491e-01	1.634817924243532516e+01	8.005877283303426850e+00
1.230000000000000000e+03	6.093529164330745429e-01	1.522355025936561113e+01	7.105044288941380515e+00
1.233000000000000000e+03	6.697359786531204007e-01	1.573751527061237354e+01	7.716645278974083588e+00
1.236000000000000000e+03	5.882275891182773275e-01	1.587815397320634858e+01	7.769882686710564812e+00
1.239000000000000000e+03	7.858372990182395101e-01	1.486765006520215948e+01	7.399330377964849603e+00
1.242000000000000000e+03	7.642599583664764218e-01	1.585785967629025173e+01	7.794265267929402441e+00
1.245000000000000000e+03	7.049903948024207612e-01	1.576974128615031034e+01	7.709734240272213768e+00
1.248000000000000000e+03	6.902767743223254815e-01	1.527197619644238102e+01	7.233079165605246885e+00
1.251000000000000000e+03	6.229780621900136151e-01	1.518293850140242007e+01	7.484619338131214938e+00
1.254000000000000000e+03	6.309474782767198198e-01	1.610842978489210253e+01	7.539923203575666477e+00
1.257000000000000000e+03	6.992281302329641512e-01	1.610198891949756117e+01	7.599343575113463700e+00
1.260000000000000000e+03	7.348402625252441478e-01	1.552852236755168747e+01	7.654016152627215241e+00
1.263000000000000000e+03	7.284403964749209814e-01	1.587003083262865211e+01	7.832042909809931786e+00
1.266000000000000000e+03	6.783533188692519866e-01	1.554462783847906415e+01	7.619856118841807913e+00
1.269000000000000000e+03	6.877853918929615062e-01	1.590563361924395558e+01	7.847127289723027310e+00
1.272000000000000000e+03	5.692657433174909132e-01	1.574778439615700343e+01	7.769710372168143309e+00
1.275000000000000000e+03	6.551337479280766596e-01	1.596714880063486497e+01	7.556326968076765738e+00
1.278000000000000000e+03	7.271849839351055556e-01	1.595027622621589813e+01	7.738314943025963899e+00
1.281000000000000000e+03	7.153722403974489552e-01	1.613208806779294591e+01	7.881558901649171389e+00
1.284000000000000000e+03	7.251763569863779457e-01	1.629618695276569085e+01	7.942274528859289973e+00
1.287000000000000000e+03	5.048070619087663413e-01	1.649045251970073167e+01	8.058496311931437006e+00
1.290000000000000000e+03	7.677256536914969232e-01	1.621191657723592883e+01	7.950145113812414621e+00
1.293000000000000000e+03	6.804798425112045246e-01	1.609948295598191592e+01	7.642207012085667550e+00
1.296000000000000000e+03	7.521760327408445468e-01	1.649439931085291278e+01	8.098596089875222503e+00
1.299000000000000000e+03	5.063297784426029624e-01	1.646216507624034975e+01	7.986584806918701318e+00
1.302000000000000000e+03	7.021810829409877996e-01	1.593703621613920696e+01	7.823560125995383530e+00
1.305000000000000000e+03	6.262060148617740740e-01	1.555618182125626348e+01	7.690126111654318031e+00
